gbifID,canonicalName,eventDate,stateProvince,basisOfRecord,decimalLatitude,decimalLongitude,datasetKey,datasetName,publishingOrgKey,institutionCode,licenseName,license,gbifUrl,originalReferences
54397,Brachyplatystoma tigrinum,1999-11-06 00:00:00+00:00,Central,PRESERVED_SPECIMEN,,,c2e3081a-ba91-40cf-b2df-9885a24b37dc,,6ba9a8cc-513a-4a51-bf93-6f5de8040a96,NRM,CC BY 4.0,http://creativecommons.org/licenses/by/4.0/legalcode,https://www.gbif.org/occurrence/54397,
666742859,Brycon hilarii,1997-01-01 00:00:00+00:00,Alto Paraguay,PRESERVED_SPECIMEN,-20.15,-58.1667,afc30a94-6107-488a-b9c0-ba9c4fa68b7c,,7b8aff00-a9f8-11d8-944b-b8a03c50a862,FMNH,CC0 1.0,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://www.gbif.org/occurrence/666742859,
5827415081,Brycon orbignyanus,2025-01-26 20:38:00+00:00,Alto Paraná,HUMAN_OBSERVATION,-25.260493,-54.408986,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,iNaturalist,CC BY 4.0,http://creativecommons.org/licenses/by/4.0/legalcode,https://www.gbif.org/occurrence/5827415081,https://www.inaturalist.org/observations/260197991
472654398,Bryconamericus iheringii,2004-11-04 00:00:00+00:00,,PRESERVED_SPECIMEN,,,829277c2-f762-11e1-a439-00145eb45e9a,,c76cf030-2a95-11da-9cc1-b8a03c50a862,SNSD,CC BY 4.0,http://creativecommons.org/licenses/by/4.0/legalcode,https://www.gbif.org/occurrence/472654398,https://id.senckenberg.de/object/sesam-495220
54243,Bryconamericus stramineus,1998-03-20 00:00:00+00:00,Caaguazú,PRESERVED_SPECIMEN,-25.20861,-55.96611,c2e3081a-ba91-40cf-b2df-9885a24b37dc,,6ba9a8cc-513a-4a51-bf93-6f5de8040a96,NRM,CC BY 4.0,http://creativecommons.org/licenses/by/4.0/legalcode,https://www.gbif.org/occurrence/54243,
3497468325,Carnegiella myersi,2001-01-01 00:00:00+00:00,,PRESERVED_SPECIMEN,,,829277c2-f762-11e1-a439-00145eb45e9a,,c76cf030-2a95-11da-9cc1-b8a03c50a862,SNSD,CC BY 4.0,http://creativecommons.org/licenses/by/4.0/legalcode,https://www.gbif.org/occurrence/3497468325,https://id.senckenberg.de/object/sesam-1555585
3403679319,Catathyridium jenynsii,2001-04-23 00:00:00+00:00,,PRESERVED_SPECIMEN,-25.365667,-57.638167,829277c2-f762-11e1-a439-00145eb45e9a,,c76cf030-2a95-11da-9cc1-b8a03c50a862,SNSD,CC BY 4.0,http://creativecommons.org/licenses/by/4.0/legalcode,https://www.gbif.org/occurrence/3403679319,https://id.senckenberg.de/object/sesam-1537918
472654921,Characidium etzeli,1999-11-18 00:00:00+00:00,,PRESERVED_SPECIMEN,,,829277c2-f762-11e1-a439-00145eb45e9a,,c76cf030-2a95-11da-9cc1-b8a03c50a862,SNSD,CC BY 4.0,http://creativecommons.org/licenses/by/4.0/legalcode,https://www.gbif.org/occurrence/472654921,https://id.senckenberg.de/object/sesam-382655
5063640785,Characidium zebra,2025-01-22 08:51:00+00:00,Paraguarí,HUMAN_OBSERVATION,-25.970524,-56.981922,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,iNaturalist,CC BY 4.0,http://creativecommons.org/licenses/by/4.0/legalcode,https://www.gbif.org/occurrence/5063640785,https://www.inaturalist.org/observations/260198795
59168,Cichla kelberi,1998-03-02 00:00:00+00:00,Alto Paraná,PRESERVED_SPECIMEN,-24.75555,-54.45083,c2e3081a-ba91-40cf-b2df-9885a24b37dc,,6ba9a8cc-513a-4a51-bf93-6f5de8040a96,NRM,CC BY 4.0,http://creativecommons.org/licenses/by/4.0/legalcode,https://www.gbif.org/occurrence/59168,
